"unique_id","pnl_usdc_terms","pnl_eth_terms","hodl_usdc_terms","hodl_eth_terms","strat_usdc_terms","strat_eth_terms"
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--197760--202770",-1.64113998677096,0.00520893089792101,941.204258863359,0.472591475568402,945.575645391853,0.474786408273313
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--199530--200040",-33.5037265925259,0.0031940982794802,963.166448540772,0.477484434587594,949.562442602195,0.470740323957964
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--199640--200150",24.4698011350765,0.00666725234214642,949.948768541633,0.451795591423297,969.283002601868,0.460990952269304
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200050--200560",-294.441623371285,0.120105860487266,15094.0873162825,7.84739916156241,15065.7851513415,7.83268489757455
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200160--200670",-466.537106245135,0.080257577846873,14795.7286458319,7.81125254853269,14632.6899903625,7.72517796960997
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200460--200970",-191.239750905505,0.0868803501522524,14829.7111305092,7.95184017611092,14817.1769138763,7.94511920315868
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200480--200990",-134.02187149472,0.179015087024076,14835.109226044,7.95973051012387,14938.3737360055,8.015136753383
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200600--201110",-327.313779215876,0.141115089436722,14373.0910098879,7.90291050894349,14333.452677723,7.8811157403994
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200730--201240",329.386646454464,-0.275681840179653,15242.9563835765,7.71769225947603,15128.1693654472,7.65957421078444
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--200770--201280",161.290742387581,-0.108186022221607,15053.4167274076,7.88180038174142,15027.4662743706,7.86821301520814
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--201050--201560",-118.292096354167,0.179474551398612,14272.0288674472,8.09016716113377,14371.4544121868,8.14652700208566
"0x0507856599f598d2aa070c4286d296cd7ef7af9a--201070--202080",307.369645585676,0.0293232732286062,14454.2522061782,8.05033702901551,14634.659475758,8.15081537281952
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201060--202070",450.863773906091,0.0105932267327056,188736.849984284,108.4416155907,188973.161720674,108.5773920778
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201200--202210",-902.421314228865,4.9456087788383,187367.072942179,113.01602374912,190955.251706306,115.18034051009
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201620--202630",607.837427499601,-0.242369934564543,14691.2372107479,8.46045809896197,14810.0557473523,8.52888387113493
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201690--202280",1383.31999248191,0.290586630520171,188268.352119763,113.966124625573,188896.14319914,114.346150878448
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201720--202320",2009.44126372851,-0.050429344639646,191182.408312735,114.715021428892,191470.900520188,114.888125168154
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201730--202330",293.190165051972,0.759615311771666,184509.175716567,111.876192376226,185623.474250656,112.551841577303
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201790--202390",-557.804284421371,0.252040449503543,190453.229507479,115.877713727016,190694.457427548,116.024484353784
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201830--202430",-1916.41524763218,0.496596580309916,188909.138183074,116.204761994415,189226.30755018,116.399864206891
"0x0f7b93c7b855e667fe4ae29f45d473803727ea98--201850--202450",3256.67775746552,-0.165427283801687,183466.478410071,112.74984255399,183744.56149069,112.9207392967
